,Tweet_id,Tweet_date,Author_id,Username,Author_description,Author_location,Author_followers,Author_following_count,Author_tweet_count,Tweet_content,Tweet_URL,Author_image_URL
145,1422865225032900608,2021-08-04 10:21:19+00:00,706800925394997249,NatureHumBehav,"Nature Human Behaviour is a @springernature journal bringing you research, commentary and news on all aspects of human behaviour. Retweets not endorsements",,23687,1035,2809,"With #IchBinHanna, German academics protest against a law that forces researchers out of academia by limiting the number of years they can spend on a fixed-term contract https://t.co/Ht2G76qamd New from @AmreiBahr, @christine_blume, @DrKEichhorn, @SebastianKubon https://t.co/RrSdZXUFUV",https://twitter.com/NatureHumBehav/status/1422865225032900608,https://pbs.twimg.com/profile_images/1187287583161802757/n-WLPCI5_normal.jpg
146,1422818075020341249,2021-08-04 07:13:58+00:00,6798492,stefan_laser_,I study the material politics of socio-ecological transitions.✒ on 🚯🚆🐮💾. 🦣@stefanlaser@social.tchncs.de 💳https://t.co/WpnM5Am4hE 📖https://t.co/ewbmHm3iD0 (DE/EN),Erfurt/Bochum University GER,1022,1547,2218,"Great to see bits and pieces of our #IchBinHanna research in circulation. The topic's still gaining traction, let's hope we can build strong pressure through international resonance. Greetings from holiday spacetime and thx @AmreiBahr @christine_blume @DrKEichhorn @SebastianKubon https://t.co/bvxIDzVYPv",https://twitter.com/stefan_laser_/status/1422818075020341249,https://pbs.twimg.com/profile_images/1045345989836644352/2FmG8LB5_normal.jpg
147,1422574485404884993,2021-08-03 15:06:02+00:00,1315313561976164352,angryfeminiz,"aslında tarihci /
sonsuz bela okur, kutsalınıza küfreder /
burjuva kibarlığı beklemeyin",,23,435,234,And their minds from the beginning of their carrier #IchBinHanna #IchbinReyhan https://t.co/moRQpuIIVQ,https://twitter.com/angryfeminiz/status/1422574485404884993,https://pbs.twimg.com/profile_images/1315313913353965570/Rg8zf6Yh_normal.jpg
148,1422448802414403584,2021-08-03 06:46:36+00:00,476997592,ffigon,👨‍🏫👨‍🔬 Maitre de conférences INSPÉ SVT / Associate Professor of Biology 🗨️ #VeilleESR #DataESR #colsci 🕷️🦋 Mes tweets n'engagent que moi.,,869,850,16432,"[#VeilleESR #IchBinHanna #StopPrécarité]
«Those who lack financial backing or familial support, or simply decide they cannot afford the **precarious conditions**, are likely to be deterred from pursuing an academic career, with consequences for diversity.»
https://t.co/fNCMaOqfJv",https://twitter.com/ffigon/status/1422448802414403584,https://pbs.twimg.com/profile_images/1523279503258267649/l4gd_Tty_normal.jpg
149,1422289975920451590,2021-08-02 20:15:29+00:00,4872233062,diballestero,"Anthropologist/Decolonialism/Provenance research
Contributing editor @mainlymuseums
https://t.co/ajVfh2v5ua
https://t.co/Hjati84Pz6",,1462,1619,8779,"The hashtag #Ichbinhanna exposed the chronic inequality, marginalization and inequity of the German academic system. Why continue then? I believe that writing is one of the most beautiful forms of freedom and nobody will take that away from me. What is your motivation?",https://twitter.com/diballestero/status/1422289975920451590,https://pbs.twimg.com/profile_images/1493338258125860867/42s7I4ra_normal.jpg
150,1421133480021348354,2021-07-30 15:39:59+00:00,1076083783521234946,kassel_uni,UniKassel Unbefristet engagiert sich für die Entfristung von wissenschaftlich wie technisch-administrativen Beschäftigten an der Uni Kassel.,,792,264,1323,"Well worth watching, even if it's from 2019. A visiting professor from a South African university critically comments on precarious work in German academia and declares his solidarity with our campaigns! #IchBinHanna #IchbinReyhan @GoeUnbefristet @MittelbauIniHH @da_unbefristet https://t.co/aBm0hYuV6m",https://twitter.com/kassel_uni/status/1421133480021348354,https://pbs.twimg.com/profile_images/1076083961728782336/xxyQUZgk_normal.jpg
151,1420378590487748610,2021-07-28 13:40:19+00:00,1500764550,jowedekind,Political Ecologist. Researching frontier investments; The nature of the state & state-nature in Ethiopia. Raised on Bole Rd in Addis Ababa. Cycling in Neukölln,"Neukölln, Berlin",2301,1975,3834,"Submitted. Better late than never. This piece of work took more than 6 years to complete: so much for #IchBinHanna &amp; #WissZeitVG. Found it hard to find the strength to wrap it up during the pandemic, or to dissociate from ongoing war in Ethiopia/Tigray. #PhDlife #PoliticalEcology https://t.co/GlMiZDHHk1",https://twitter.com/jowedekind/status/1420378590487748610,https://pbs.twimg.com/profile_images/1546790851644456961/S3zXjMgl_normal.jpg
152,1419942106500567041,2021-07-27 08:45:54+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"Prof Wendy Shaw abt #ichbinhanna: it shd motivate universities to ask what is their actual role in society anymore? 
From the way things look, nobody seems to have a confident answer, especially not one that is consistent with the reality of doing research in Germany 🇩🇪 https://t.co/34E8cldIyZ",https://twitter.com/Kinofrau1/status/1419942106500567041,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
153,1417492456321560581,2021-07-20 14:31:51+00:00,428518842,DrMaxKoss,Art / Historian | @provenance_lab @leuphana | they/he | private | 🌻,Berlin ,2453,4977,14961,"So, I received an invitation to a charity golf tournament (""Birdies for students - golfing for a good cause!"") from my publicly funded university in order to raise funds for talented students in particular need of support? Fair, but still a bit tone deaf in times of #Ichbinhanna.",https://twitter.com/DrMaxKoss/status/1417492456321560581,https://pbs.twimg.com/profile_images/3459016634/6eadd2bbf46d24818870c0cdf1b1d27d_normal.jpeg
154,1417009874945335299,2021-07-19 06:34:15+00:00,882920881097498626,HCIBremen,🖖Welcome to the Twitter of the human-computer interaction research groups in #Bremen at @HSBremen & @unibremen run by  @TannertBenjamin et al.,"Bremen, Deutschland",1474,999,10794,"Seriously: Is it possible to work together like this? Is this how people learn from each other? #ichbinhanna 
#wochenstart #mondaythoughts",https://twitter.com/HCIBremen/status/1417009874945335299,https://pbs.twimg.com/profile_images/886912633445789697/8q9iMER5_normal.jpg
155,1416145845582450693,2021-07-16 21:20:54+00:00,3021923987,ActuallyHager,"Research Fellow & PhD @GIGA_Institute, Journalist. Civil-Military Relations, Authoritarianism, MENA. Co-Editing #AutocraciesWithAdjectives. Alumna @CEUpolsci",,1693,2027,856,Just adding to the #IchbinHanna discourse; #Academia is not exempt from discriminating #muslim #women with #hijabs either; the #headscarfban for public servants in #Germany barrs me from ever getting a tenure track position IN MY OWN COUNTRY on top of the deplorable job market,https://twitter.com/ActuallyHager/status/1416145845582450693,https://pbs.twimg.com/profile_images/1184654511023022086/ITp16c1h_normal.jpg
156,1416044650712928259,2021-07-16 14:38:48+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"A propos precarious working conditions, as I was saying 2 seconds ago, wanting to be inclusive doesn't make you so. A PhD abt Audre Lorde paid with a stipend of 1600 euros a month is a joke. 
Literally, German unis (Uni Erfurt in this case) have learned 0 from #ichbinhanna 🤡 https://t.co/Co0LVRGbOB",https://twitter.com/Kinofrau1/status/1416044650712928259,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
157,1416009739381747713,2021-07-16 12:20:04+00:00,730098730943324162,DrKEichhorn,"Literaturwissenschaftlerin @uni_stuttgart @unipb, Hg. von @ExprZeitschrift, @DGJWissenschaft, #IchBinHanna + #95vsWissZeitVG.",Stuttgart,4797,1107,32898,Here's another article on #IchBinHanna in English with a few quotes from me: https://t.co/LMwBQ3m1A1,https://twitter.com/DrKEichhorn/status/1416009739381747713,https://pbs.twimg.com/profile_images/1306999664605003778/Bdvsow85_normal.jpg
158,1415881640245665794,2021-07-16 03:51:03+00:00,91393945,wingsuitist,"Happy & confused Father, Engineer, Trainer and Entrepreneur. #code #opensource #science #skydiving #space #kubernetes #devops #go #typescript #infosec #ml",,684,1650,3942,If you want to get anything fixed from climate crisis to curing diseases we have to fix employment and funding of scientists. There has to be a stable longterm approach. Uncertainty and fear is not a healthy motivator to produce meaningful scientific output. #ichbinhanna,https://twitter.com/wingsuitist/status/1415881640245665794,https://pbs.twimg.com/profile_images/1519766862967582720/HBXPH6dV_normal.jpg
159,1415836620780195841,2021-07-16 00:52:10+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"I’ve also written about pandemic teaching and the problems with evaluations previously, see here for reflections on my evaluations from last term ⬇️
#IchBinHanna #IchBinReyhan 
19/19 https://t.co/AhlMMr22TP",https://twitter.com/schuh_melissa/status/1415836620780195841,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
160,1415577145456349184,2021-07-15 07:41:06+00:00,709066642035249154,impera_deniz,"cognitive neuroscientist @IMaC_Lab @UniFreiburg, previously @MPI_CBS and @MindaBrain","Freiburg, Germany",995,1671,1854,"Today morning, there was finally an official email (surprisingly in 2 languages) from @UniFreiburg about #WissZeitVG and #IchBinHanna. Starting dialogue btw Uni and researchers is the first step,  but still. I am happy to contribute and encourage everyone to participate.",https://twitter.com/impera_deniz/status/1415577145456349184,https://pbs.twimg.com/profile_images/709067527075270657/ls2K_Mdn_normal.jpg
161,1415576400401141760,2021-07-15 07:38:08+00:00,1405086771642351616,GillessenJens,"Academic philosopher. Teacher & researcher in ethics, metaethics, and some more. Currently at Philipps-Universität Marburg. Tweets mostly in 🇩🇪","Marburg, Germany",619,581,5902,"First thing graduates learn from this video about Germany: we treat grown-ups like infants. Same old pattern, zero respect for aspiring PhDs. #IchbinHanna https://t.co/ocEBvxTeXQ",https://twitter.com/GillessenJens/status/1415576400401141760,https://pbs.twimg.com/profile_images/1405087982814646273/ZpLuutV8_normal.jpg
162,1415393914245324807,2021-07-14 19:33:00+00:00,271866182,frankstengel,International Political Sociology @kieluni. Fmr. @FPI_SAIS. Author: The Politics of Military Force (https://t.co/qUHA63gG8x). #Germany #security #populism #Trump,"Kiel, Deutschland",3652,1434,23801,"@BMBF_Bund Tolle Idee, zum Thema #Nachhaltigkeit Mittel auszuschütten, mit denen noch mehr nicht nachhaltige (weil befristete) Beschäftigungsverhältnisse geschaffen werden können. @BMBF_Bund - leading from (far) behind. #IchBinHanna",https://twitter.com/frankstengel/status/1415393914245324807,https://pbs.twimg.com/profile_images/1577615760028999685/z_XgWL3k_normal.jpg
163,1415278296472985601,2021-07-14 11:53:35+00:00,47286946,prieber,"Researching, enjoying, and sometimes demystifying  Japanese gardens; sports + diaspora studies @HHU_de; I might move to Mastodon someday (see link below) he/him",Dusseldorf ,397,208,3087,@ResearchGermany Before planning to do your phd in Germany look up/Google-translate some early June-tweets from #ichbinHanna! Adds some important perspective!!!,https://twitter.com/prieber/status/1415278296472985601,https://pbs.twimg.com/profile_images/898833976877600770/DqXnoi3N_normal.jpg
164,1414883192297992213,2021-07-13 09:43:34+00:00,1384892145547546627,AustCornelia,"historian/ early modern history/ European Jewish history/ working, researching, teaching at Bielefeld University","Hanover, Germany",286,309,413,My take on one of the aspects of #IchBinHanna #IchbinReyhan - from the angle of an SFB and practices of comparing @sfb_comparing https://t.co/jSoMSqHk3b,https://twitter.com/AustCornelia/status/1414883192297992213,https://pbs.twimg.com/profile_images/1384894585193865217/pfmQ443-_normal.jpg
165,1414872317759565834,2021-07-13 09:00:22+00:00,735695569,dawwidd,"Sociologist, discourse & performativity analysis | democracy education | #Mastodon: @perspektivbrocken@social.tchncs.de",Bochum,1429,2338,7508,„nicht verdauerbar“ – #IchBinHanna-Euphemismen from hell. Für mich nicht verdaubar. 🤷‍♂️ https://t.co/z6dYtvVsmF,https://twitter.com/dawwidd/status/1414872317759565834,https://pbs.twimg.com/profile_images/1449491920867233793/ze_id_uF_normal.jpg
166,1414759097350725639,2021-07-13 01:30:28+00:00,124825417,jonathanbfine,"Dad, Husband, Germanist @BrownUniversity",,3650,4499,4403,"@unidentifedbird From the instructor’s perspective, precarity is a major issue right now. The hashtag for that discussion is  #IchBinHanna",https://twitter.com/jonathanbfine/status/1414759097350725639,https://pbs.twimg.com/profile_images/1243610069033459712/WAOFqPpn_normal.jpg
167,1413565079296122894,2021-07-09 18:25:52+00:00,934565197423038465,historiavocis,"Historical Linguist, Lexicographer, ... 
Really into OldHighGerman and Old Germanic languages; loves manuscripts
@historisvocis@norden.social",,549,303,20530,"@plantscientist9 @gudrun_lotze ...need is: permanently changing teams, that have to learn the ropes from the start, using a great deal of their working hours for writing applications or research proposals, 90% of which will be rejected, anyway. #IchBinHanna aren't young phd students fresh off the uni 4/6",https://twitter.com/historiavocis/status/1413565079296122894,https://pbs.twimg.com/profile_images/1407406258144043018/aI1PjIUa_normal.jpg
168,1413381883111645187,2021-07-09 06:17:54+00:00,797873516238536704,floryannelli,"Invader | Ecologist | Plant invasions are interesting, but also check soil microbes | I swear a lot | Rants here are of my own | Researcher at @FU_Berlin |","Berlin, Germany",1583,1094,10497,"@AnnaBucharova @OBossdorf Such an inspiring story Anna! Indeed support from PI is so important! I'm also lucky to have that, but I worry a lot that I'm not doing enough to secure a permanent position. The whole #IchBinHanna campaign also brought me down.. but let's see.  Thanks for sharing!",https://twitter.com/floryannelli/status/1413381883111645187,https://pbs.twimg.com/profile_images/1579393814472663042/CPzEWyZj_normal.jpg
169,1413198331824775174,2021-07-08 18:08:32+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@AKellerGEW @JensTemmen @gew_bund Great. I hope #Bipocs &amp; other perspectives (disability, LGBTQ+, refugees in research will be included from the start this time bcs we can't rely on any of the ""founders"" of #ichbinhanna to be intersectional. So as I see it, @gew_bund has to make sure of this.",https://twitter.com/Kinofrau1/status/1413198331824775174,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
170,1413190167544930310,2021-07-08 17:36:06+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,@AKellerGEW @JensTemmen @gew_bund We literally just had a discussion on inclusion &amp; the importance of English to academics who don't master German &amp; that intersectionality is the future of #ichbinhanna. So can you manage to translate this page into English or have you learned nothing from the outcry last time?,https://twitter.com/Kinofrau1/status/1413190167544930310,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
171,1412749271447871492,2021-07-07 12:24:08+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"But I can only encourage you all to talk to your students about #IchBinHanna , nab one of those snazzy badges from @dawwidd and mobilise them to get involved in these issues that impact them greatly after all. https://t.co/KZDMrYuWwx",https://twitter.com/schuh_melissa/status/1412749271447871492,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
172,1412709508124745729,2021-07-07 09:46:08+00:00,2903666907,gkalinkat,Ecologist at @LeibnizIGB | currently working in @AubeNews | tweeting for @AFL_org | subject editor @oikos_journal | #scicomm @LeibnizPostdocs | views are mine,"Berlin, Deutschland",3125,4981,32105,"Hashtag #IchBinHanna still far from being over - if you want to share your story anonymously you can contact @LMG_eV 
#WissZeitVG #IchBinHannah #ecrchat #phdchat https://t.co/tnPTmKl1Tx",https://twitter.com/gkalinkat/status/1412709508124745729,https://pbs.twimg.com/profile_images/540133656795181056/HbficDeJ_normal.jpeg
173,1412504017880616962,2021-07-06 20:09:35+00:00,4872233062,diballestero,"Anthropologist/Decolonialism/Provenance research
Contributing editor @mainlymuseums
https://t.co/ajVfh2v5ua
https://t.co/Hjati84Pz6",,1462,1619,8779,"Great article from @S_Mittermeier
""Die Probleme des deutschen Wissenschaftssystems sind größer als #ichbinhanna. Gehen wir an die Reform falsch heran, lösen wir diese bestenfalls oberflächlich""
#WirsindHanna https://t.co/obYw05MRXA",https://twitter.com/diballestero/status/1412504017880616962,https://pbs.twimg.com/profile_images/1493338258125860867/42s7I4ra_normal.jpg
174,1412468977268318213,2021-07-06 17:50:21+00:00,858060665797345280,S_Mittermeier,"US history @fb05_unikassel (Kassel Versität). Queer history, Disney, Star Trek. 30-40 tote bags. A „bloody hero“ - @brettgoldstein. „Truly elite“ - @rauchway.","München, Bayern",4825,4014,37854,We need to change this system from the ground up. Let‘s start with #IchBinHanna but let‘s not stop there. /3 /fin,https://twitter.com/S_Mittermeier/status/1412468977268318213,https://pbs.twimg.com/profile_images/1571160947162550276/F_YWQn6H_normal.jpg
175,1412364567305461760,2021-07-06 10:55:27+00:00,857503280200548352,Dori_Kiel,"she/her Disability & temporality in US lit & comics, disabled PhD-student, #CysticFibrosis #MentalHealth, godmother, yoga, ally 🏳️‍🌈🏳️‍⚧️ bakes, 🇩🇪🇺🇸🇸🇪",Home Office,3106,3230,15744,"@Kinofrau1 Sadly, scholars, and in particular women of color, have already been accused of diverting attention away from the issue #IchBinHanna by pointing out the need to fight for diversity inclusion/representation. If our fight is not intersectional it will just perpetuate inequality",https://twitter.com/Dori_Kiel/status/1412364567305461760,https://pbs.twimg.com/profile_images/1551314694174134277/Ysh35yR__normal.jpg
176,1412362972597559297,2021-07-06 10:49:07+00:00,3706581861,Cassanthea,"Lecturer in English Literature @Uni_MR. Early modern lit., science and lit., landscape in lit., fantasy, horror and weird fiction.",,426,771,1405,"""A Modest Proposal for Preventing Scientists and Scholars in Germany, from being a Burden to their Universities or Country; and for Making them Beneficial to the Economy and Public"". A re-written version would feature the #wisszeitvg, of course. #IchBinHanna 2/2",https://twitter.com/Cassanthea/status/1412362972597559297,https://pbs.twimg.com/profile_images/1155471453623607296/Uo11rnhs_normal.jpg
177,1412339351179120640,2021-07-06 09:15:15+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,@MidEastInEurope @AGPublicAnthro @SozKultAnthro So in a way a white scholar learning for e.g Arabic has more cultural capital &amp; value than a BIPOC without EU passport mastering German. It's as if one steps down from his/her throne to learn Arabic while I can only rise to the skies of Deutsch. #ichbinhanna,https://twitter.com/Kinofrau1/status/1412339351179120640,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
178,1412327739365933059,2021-07-06 08:29:07+00:00,1308297750350565376,ProAcademiaCH,For a better Swiss Academia | Für bessere Schweizer Hochschulen | Pour de meilleures Hautes Écoles en Suisse | Per delle migliori scuole universitarie svizzere,Swiss Higher Education,1279,2600,1143,"The resulting uncertainty for researchers, often for a decade or even throughout their entire working lives, is not only harmful from the point of view of mental health but also for the Public good.
#IchBinHanna #IchBinHannaCH 
Read more under: https://t.co/DvcCZarS7M",https://twitter.com/ProAcademiaCH/status/1412327739365933059,https://pbs.twimg.com/profile_images/1308297901060186112/9AJAFt9N_normal.jpg
179,1411953511500333058,2021-07-05 07:42:04+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@AmreiBahr @AnjaKarliczek Whatever little legitimacy @AnjaKarliczek had before #ichbinhanna, she lost it now simply because she is so disconnected from the reality of research &amp; is thus unfit for her job. If she doesn't have the backs of researchers, who will?",https://twitter.com/Kinofrau1/status/1411953511500333058,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
180,1411651206091612163,2021-07-04 11:40:49+00:00,14131141,ArneBab,"Weiß, wo sein #Handtuch ist, @DisyDev (here priv), Physics PhD, use @Freenetproject, https://t.co/qHYQfFkv0d #RPG https://t.co/SzxMKWc759 #foss fedi: https://t.co/ihdffpVooW",Germany,744,722,80183,"""This is so striking that from the outside it must look as if the current employment structure had been designed with the explicit intent to disrupt scientific integrity"": https://t.co/T7qsY8npWT

#IchBinHanna",https://twitter.com/ArneBab/status/1411651206091612163,https://pbs.twimg.com/profile_images/1496979352394870786/J5BsrXSR_normal.jpg
181,1411478648834637825,2021-07-04 00:15:08+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"You can’t be inclusive without paying attention to those systematically excluded. From a position of privilege the idea that “all scholars” = “everyone” rings hollow. Who is this “everyone”? Who is “Hanna”? (Yes, this also matters for a Kunstfigur/character). #IchBinHanna 3/10",https://twitter.com/schuh_melissa/status/1411478648834637825,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
182,1411478647358242818,2021-07-04 00:15:08+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"Arguing “it’s not the right time now”, that implicitly “all scholars are meant”, or that this or that marginalisation is “really the issue”, that it’s “divisive” or “distracts from main goals” creates an artificial scarcity of both resources and representation. #IchBinHanna 2/10",https://twitter.com/schuh_melissa/status/1411478647358242818,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
183,1411373672363925509,2021-07-03 17:18:00+00:00,2166539004,David_Eisler,"Journals Manager, Humanities and Social Sciences @DeGruyter_pub; Author of WRITING WARS (@UIowaPress), coming December 2022","Amberg, Germany",851,1166,3904,So a pretty good sign that I need to take a break is that I was kind of hoping that the side effects from my second vaccine would hit me hard enough that I could spend a few guilt-free days doing nothing. (See also: #IchBinHanna),https://twitter.com/David_Eisler/status/1411373672363925509,https://pbs.twimg.com/profile_images/1494961421465047041/Cxh0zSJN_normal.jpg
184,1411274091332616192,2021-07-03 10:42:18+00:00,919861682251468800,demeco_project,Linguist currently working at @HHU_de. Current contract ends June 23. #IchBinHanna,"Leipzig, Germany",432,677,1124,"Great excitement just now: my first registered mail with actual Avis de réception. And it is from the University of Mannheim, so will I become professor now?
#ichBinHanna #germanAcademia",https://twitter.com/demeco_project/status/1411274091332616192,https://pbs.twimg.com/profile_images/966050665754701826/gIfgHzED_normal.jpg
185,1411272360896958465,2021-07-03 10:35:25+00:00,1079432684,m_schoenauer,"Assistant professor @UniFreiburg interested in memory consolidation, sleep, reactivation. Emmy Noether Research Group Leader ""The Developing Engram."" She/her.",,1378,1026,1426,"Highly informative interview with @GordonFeld about working conditions in academia. Short contracts and uncertainty prevent marginalized groups from participating, contribute to pushing women out of science at early stages, and are a huge emotional challenge. #IchBinHanna https://t.co/iOCPq5TMSc",https://twitter.com/m_schoenauer/status/1411272360896958465,https://pbs.twimg.com/profile_images/1206928077445615621/VfQbZayX_normal.jpg
186,1410986934739079177,2021-07-02 15:41:14+00:00,1144397746947985408,EssafiTremblayS,"Philosophy + cogn. sc. @UQAM, @SSHRC: Selfhood, SMT, Active Inference, Pain, AI & mental disorders, Ethics of AI  /  Sr. Grant Manager & Researcher @helloVERSES","Montréal, Québec",207,227,217,"To my German colleagues: we are watching from the other side of the ocean and we stand beside you!
#IchBinHanna",https://twitter.com/EssafiTremblayS/status/1410986934739079177,https://pbs.twimg.com/profile_images/1144438721246310400/9QAusfx5_normal.jpg
187,1410945846062034945,2021-07-02 12:57:58+00:00,3079578741,schuh_melissa,"Lecturer in English Literature @kieluni , deputy editor @C21Literature, contemporary life writing/fiction, English & German, seriality, modernism    • she/her •","Kiel, Germany",1228,1003,15830,"English: @mahaelhissy raising awareness for the problems international scholars without an EU passport, especially from the global South face despite calls/advertising for international scholars at German unis 👇 #IchBinHanna https://t.co/O8NQ0ToNk4",https://twitter.com/schuh_melissa/status/1410945846062034945,https://pbs.twimg.com/profile_images/1214155836685111297/RsyPso06_normal.jpg
188,1410930588853362692,2021-07-02 11:57:20+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@AKellerGEW I'm not accusing anybody of anything, still civil servants in immigration offices, although they must abide by the law, hold great power in respect to applicants from Global South &amp; whatever accountability system is in place, I'm not sure how it operates....
#ichbinhanna",https://twitter.com/Kinofrau1/status/1410930588853362692,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
189,1410913987353530370,2021-07-02 10:51:22+00:00,1007639330,Kinofrau1,"Curator for Analog & Digital Media (Photo/Audio/Film) at Weltmuseum Wien. 

Convener @chstmorg - color photog ca.1900 fanatic!

Fmly @kulturSPK + @khiflorenz","Vienna, Austria",1884,1054,13781,"@carbonwoman @mahaelhissy 2) changing from student visa to work permit is soooo complicated that it's best to make this transition as smooth as people rather than clear-cut. 
3) it recognizes the labor &amp; contribution of all PhDs as part of the workforce &amp; not long-term students. 

#IchBinHanna",https://twitter.com/Kinofrau1/status/1410913987353530370,https://pbs.twimg.com/profile_images/1446104837691781120/rLZ6G5W3_normal.jpg
190,1410912497649999872,2021-07-02 10:45:27+00:00,793107787,giuliaranzini,"Assistant Prof in Communication @ VU Amsterdam. Social scientist. Ageing polyglot.  I tweet about stuff I care about, and then sometimes about work, too.",Amsterdam. Netherlands.,729,674,3395,"It's a shift from practices from a few years ago, where the norm was 2+2 years, and an interesting diversion from what is common e.g. in DE (see #ichbinhanna). The reasoning given is that there is a desire to lower work pressure (and job insecurity = pressure) and perspectives.",https://twitter.com/giuliaranzini/status/1410912497649999872,https://pbs.twimg.com/profile_images/1588807011172597760/aO6E1X14_normal.jpg
191,1410881200714100736,2021-07-02 08:41:05+00:00,895814938995957760,threadreaderapp,"I'm a 🤖 to help you read threads more easily. Reply to any tweet of a thread and mention me with the ""unroll"" keyword and I'll give you a link back 😀",Wherever threads are written..,606480,1278,3136694,"@Guniversite2016 Hello, please find the unroll here: Tweeting live from the #ichbinhanna conference organized by… https://t.co/vP43b9enMq See you soon. 🤖",https://twitter.com/threadreaderapp/status/1410881200714100736,https://pbs.twimg.com/profile_images/1358877011192647682/R31v0wbt_normal.png
192,1410859923773210625,2021-07-02 07:16:32+00:00,957336636,A_J_Millar,"Scientist @SBSatEd, @SynthSysEd, @BBSRC, @UoE_STIS. Personal views, RT/like is not endorsement.",Edinburgh,1252,456,2584,"Picking up some of the #IchBinHanna not-news, having watched German universities losing/ejecting some great researchers of my generation. This dropout rate from Swiss PhDs still seems high 😳. https://t.co/cttJyPfZdw",https://twitter.com/A_J_Millar/status/1410859923773210625,https://pbs.twimg.com/profile_images/661578835930943488/eVZIdyZX_normal.png
193,1410851852053356544,2021-07-02 06:44:28+00:00,3119088280,vicgrinberg,astrophysicist with @esa/@esascience | she/her | #ClimateCrisis & @Astro4Earth | #Astrophysikerinnen | private account | @vicgrinberg@mastodon.social,Leiden,5946,910,25912,"A sentence that really stuck with me from yesterday's morning sustainability session at #EASLeiden2021 session is @OliBerne's appeal to ""Question current conditions of production of astronomical knowledge"". It goes hand in hand with the German #IchBinHanna about the precarity 1/3",https://twitter.com/vicgrinberg/status/1410851852053356544,https://pbs.twimg.com/profile_images/1401074374023815170/j1HfdACR_normal.jpg
