Category,Language,Aspect,Count
Professor,German,personalbedarf,1
Professor,German,personalentwicklung,4
Professor,German,personalentwicktlung,1
Professor,German,personalfall,1
Professor,German,personalfluktuation,1
Professor,German,personalfrage,1
Professor,German,personalführung,1
Professor,German,personalkategorie,2
Professor,German,personalkommission,1
Professor,German,personalkonzept,1
Professor,German,personalkosten,2
Professor,German,personalmangel,3
Professor,German,personalmittel,1
Professor,German,personalmodell,4
Professor,German,personalplanung,2
Professor,German,personalpolitik,2
Professor,German,personalpsychologie,1
Professor,German,personalrat,3
Professor,German,personalsituation,1
Professor,German,personalstruktur,17
Professor,German,personalstrukturplanung,1
Professor,German,personalsuche,1
Professor,German,personalunion,1
Professor,German,personalvertretung,1
Professor,German,personalverwaltung,3
Professor,German,personalwechsel,3
Professor,German,personam,1
Professor,German,perspektive,134
Professor,German,perspektivenlosigkeit,1
Professor,German,perspektiventagung,1
Professor,German,perspektivlosigkeit,7
Professor,German,perspektivwechsel,1
Professor,German,persönl,2
Professor,German,persönlichkeit,2
Professor,German,persönlichkeitsentwicklung,1
Professor,German,pessimismu,2
Professor,German,pest,1
Professor,German,peter,13
Professor,German,petersen,1
Professor,German,petition,7
Professor,German,petra,2
Professor,German,pfeffermünzte,1
Professor,German,pferd,2
Professor,German,pferdekutsche,1
Professor,German,pfingstpause,1
Professor,German,pflege,3
Professor,German,pflegekraft,3
Professor,German,pflegekrise,3
Professor,German,pflegezeit,1
Professor,German,pflicht,13
Professor,German,pflichtlektüre,2
Professor,German,phan,1
Professor,German,phantasie,1
Professor,German,phantasiewelt,1
Professor,German,phantomprogramm,1
Professor,German,pharmaunternehmen,1
Professor,German,phase,48
Professor,German,phd,15
Professor,German,phil,2
Professor,German,philfak,1
Professor,German,philo,1
Professor,German,philosoph,10
Professor,German,philosophie,13
Professor,German,philosophin,7
Professor,German,philpublica,1
Professor,German,photo,2
Professor,German,physik,4
Professor,German,physiker,1
Professor,German,phänomen,5
Professor,German,pipeline,3
Professor,German,pizza,2
Professor,German,place,1
Professor,German,plagiatsskandal,2
Professor,German,plakat,1
Professor,German,plan,37
Professor,German,planbarkeit,4
Professor,German,planck,5
Professor,German,planstelle,1
Professor,German,planung,6
Professor,German,planungsfehler,1
Professor,German,planungssicherheit,18
Professor,German,planungsunsicherheit,1
Professor,German,plattform,4
Professor,German,platz,30
Professor,German,platzierung,3
Professor,German,plausibilität,2
Professor,German,player,1
Professor,German,plenum,3
Professor,German,pluralität,1
Professor,German,plädoyer,8
Professor,German,po,1
Professor,German,poc,2
Professor,German,podcast,1
Professor,German,podium,5
Professor,German,podiumsdiskussion,3
Professor,German,poet,1
Professor,German,point,2
Professor,German,pointe,3
Professor,German,pokal,1
Professor,German,poker,1
Professor,German,polemik,2
Professor,German,polenforschung,1
Professor,German,politik,77
Professor,German,politiken,1
Professor,German,politiker,9
Professor,German,politikerin,2
Professor,German,politikfeld,1
Professor,German,politikkarriere,1
Professor,German,politiktheoretikerin,1
Professor,German,politikwechsel,1
Professor,German,politikwis,1
Professor,German,politikwissenschaft,2
Professor,German,politikwissenschaftler,4
Professor,German,politikwissenschaftlerin,2
Professor,German,politisierung,1
Professor,German,politologe,1
Professor,German,polizei,2
Professor,German,polymechanikerin,1
Professor,German,pony,1
Professor,German,pool,4
Professor,German,popkultur,1
Professor,German,populismus,4
Professor,German,pornostar,1
Professor,German,portal,3
Professor,German,portaladministration,1
Professor,German,portfolio,1
Professor,German,portion,4
Professor,German,porträt,1
Professor,German,porzellan,1
Professor,German,position,41
Professor,German,positionierung,4
Professor,German,positionspapier,8
Professor,German,post,52
Professor,German,postdoc,179
Professor,German,postdoktorand,3
Professor,German,postdoktorandin,1
Professor,German,posten,6
Professor,German,potential,5
Professor,German,potenzial,1
Professor,German,potsdam,3
Professor,German,power,3
Professor,German,pr,3
Professor,German,praktiker,1
Professor,German,praktikum,5
Professor,German,praxis,20
Professor,German,precisely,1
Professor,German,predoc,2
Professor,German,preis,12
Professor,German,preisträger,3
Professor,German,preisverleihung,2
Professor,German,prekariat,3
Professor,German,prekarisierung,14
Professor,German,prekarität,5
Professor,German,prekaritätsdruck,1
Professor,German,prekariät,1
Professor,German,presse,3
Professor,German,presseerklärung,1
Professor,German,pressekonferenz,2
Professor,German,pressemitteilung,4
Professor,German,presseschau,1
Professor,German,prestige,3
Professor,German,priceles,2
Professor,German,prinzessin,1
Professor,German,prinzip,10
Professor,German,priorität,6
Professor,German,privatdozent,4
Professor,German,privatleben,9
Professor,German,privatuni,1
Professor,German,privatvergnügen,2
Professor,German,privatwirtschaft,1
Professor,German,privileg,29
Professor,German,privilegiendiskurse,1
Professor,German,probe,1
Professor,German,probezeit,6
Professor,German,problem,296
Professor,German,problematik,10
Professor,German,problembeschreibung,1
Professor,German,problemlösung,1
Professor,German,produkt,2
Professor,German,produktion,7
Professor,German,produktionsbedingung,1
Professor,German,produktionsmaschine,1
Professor,German,produktivität,8
Professor,German,produktivitätsinszenierung,1
Professor,German,prof,59
Professor,German,professionalisierung,4
Professor,German,professionsbindung,1
Professor,German,professor,102
Professor,German,professorengehalt,2
Professor,German,professorenkind,1
Professor,German,professorenklub,1
Professor,German,professorenmehrheit,1
Professor,German,professorenstelle,2
Professor,German,professorentitel,1
Professor,German,professorin,35
Professor,German,professorium,2
Professor,German,professur,308
Professor,German,professurvertretung,3
Professor,German,professurvertretungen,1
Professor,German,profi,2
Professor,German,profil,6
Professor,German,profilbild,1
Professor,German,profilierung,1
Professor,German,profilierungszeit,1
Professor,German,profit,4
Professor,German,profs,3
Professor,German,profvertretung,1
Professor,German,profy,2
Professor,German,prognose,2
Professor,German,programm,29
Professor,German,projekt,130
Professor,German,projektantrag,7
Professor,German,projektarbeit,2
Professor,German,projektbefristung,5
Professor,German,projektbeginn,1
Professor,German,projektefinanzierung,1
Professor,German,projektergebnis,1
Professor,German,projektfinanzierung,11
Professor,German,projektforschung,1
Professor,German,projektförderung,4
Professor,German,projektgeld,1
Professor,German,projektlaufzeit,1
Professor,German,projektleiterin,1
Professor,German,projektmanagement,1
Professor,German,projektmittel,5
Professor,German,projektskizze,1
Professor,German,projektstart,1
Professor,German,projektstelle,2
Professor,German,projektumsetzung,1
Professor,German,projektvertrag,2
Professor,German,promotion,251
Professor,German,promotions,5
Professor,German,promotionsabschluss,1
Professor,German,promotionsanmeldung,1
Professor,German,promotionsbeginn,1
Professor,German,promotionsberatung,1
Professor,German,promotionsdauer,1
Professor,German,promotionsjahr,1
Professor,German,promotionskandidat,2
Professor,German,promotionskommission,1
Professor,German,promotionskultur,4
Professor,German,promotionsordnung,2
Professor,German,promotionsphase,5
Professor,German,promotionsrecht,2
Professor,German,promotionsstelle,2
Professor,German,promotionsstipendiat,1
Professor,German,promotionsstipendien,1
Professor,German,promotionsstipendium,2
Professor,German,promotionsstudium,2
Professor,German,promotionsthema,1
Professor,German,promotionsverbot,1
Professor,German,promotionsverfahren,1
Professor,German,promotionsvorhaben,1
Professor,German,promotionswesen,1
Professor,German,promotionszeit,5
Professor,German,promotionszeitraum,3
Professor,German,promotionszeugni,1
Professor,German,promovierendendatum,1
Professor,German,prop,1
Professor,German,propaganda,2
Professor,German,propo,2
Professor,German,proposal,1
Professor,German,propädeutika,1
Professor,German,proseminar,1
Professor,German,protest,10
Professor,German,protesthashtag,1
Professor,German,protestkultur,1
Professor,German,protipp,1
Professor,German,protokoll,2
Professor,German,provinzialisierung,1
Professor,German,provissur,1
Professor,German,provokation,1
Professor,German,prozedur,1
Professor,German,prozent,21
Professor,German,prozentangabe,1
Professor,German,prozentpunkt,2
Professor,German,prozentsatz,4
Professor,German,prozentzahl,2
Professor,German,prozeß,12
Professor,German,präferenz,3
Professor,German,prägung,1
Professor,German,präkariat,2
Professor,German,prämie,4
Professor,German,prämierung,1
Professor,German,prämisse,1
Professor,German,präsentation,3
Professor,German,präsentationscoaching,1
Professor,German,präsenz,16
Professor,German,präsenzbetrieb,2
Professor,German,präsenzformat,1
Professor,German,präsenzlehre,8
Professor,German,präsenzsemester,1
Professor,German,präsenzuni,1
Professor,German,präsident,12
Professor,German,präsidentin,15
Professor,German,präsidium,5
Professor,German,präteritum,1
Professor,German,präzision,1
Professor,German,prüferkommission,1
Professor,German,prüffrage,2
Professor,German,prüfung,11
Professor,German,prüfungsausschuß,1
Professor,German,prüfungsleistung,1
Professor,German,prüfungsordnung,1
Professor,German,prüfungsqualität,1
Professor,German,pseudo,1
Professor,German,psych,1
Professor,German,psychologe,2
Professor,German,psychologie,7
Professor,German,psychologin,2
Professor,German,psychoterror,1
Professor,German,pub,1
Professor,German,publikation,46
Professor,German,publikationsaktivität,1
Professor,German,publikationsbedingung,1
Professor,German,publikationsdruck,1
Professor,German,publikationserfordernis,1
Professor,German,publikationsethik,1
Professor,German,publikationsliste,2
Professor,German,publikationsloch,1
Professor,German,publikationsoption,1
Professor,German,publikationssystem,1
Professor,German,publikum,2
Professor,German,publikumsverlag,1
Professor,German,publizist,1
Professor,German,puff,1
Professor,German,puffer,1
Professor,German,puls,2
Professor,German,pulshochtreibelektüre,1
Professor,German,pult,3
Professor,German,pump,1
Professor,German,punkt,55
Professor,German,punktesystem,1
Professor,German,putzkraft,1
Professor,German,pyramide,2
Professor,German,pyramidensystem,1
Professor,German,pyrrhussieg,1
Professor,German,pädagogik,1
Professor,German,pädagogin,1
Professor,German,pöbelei,1
Professor,German,pössel,1
Professor,German,quadrat,1
Professor,German,qualfizierungsphase,1
Professor,German,quali,7
Professor,German,qualifikation,57
Professor,German,qualifikationsarbeit,6
Professor,German,qualifikationsbegriff,7
Professor,German,qualifikationsdruck,1
Professor,German,qualifikationserwerb,1
Professor,German,qualifikationsmöglichkeit,2
Professor,German,qualifikationsmühle,1
Professor,German,qualifikationsphase,20
Professor,German,qualifikationsschrift,1
Professor,German,qualifikationsstand,1
Professor,German,qualifikationsstelle,12
Professor,German,qualifikationsstufe,1
Professor,German,qualifikationsvertrag,1
Professor,German,qualifikationszeit,6
Professor,German,qualifikationsziel,10
Professor,German,qualifizierung,33
Professor,German,qualifizierungsarbeit,1
Professor,German,qualifizierungsbefristung,1
Professor,German,qualifizierungsbegriff,1
Professor,German,qualifizierungsdauer,1
Professor,German,qualifizierungsfunktion,1
Professor,German,qualifizierungsgedanke,1
Professor,German,qualifizierungsklausel,1
Professor,German,qualifizierungsleistung,1
Professor,German,qualifizierungsmöglichkeit,1
Professor,German,qualifizierungsphase,2
Professor,German,qualifizierungsstelle,1
Professor,German,qualifizierungsziel,2
Professor,German,qualifizierungziel,1
Professor,German,qualischritte,1
Professor,German,qualität,39
Professor,German,qualitätskontrolle,1
Professor,German,qualitätssicherung,1
Professor,German,qualitätssicherungsverfahren,1
Professor,German,qualitätsverlust,2
Professor,German,qualtitätsbewertung,1
Professor,German,quantifizierung,1
Professor,German,quantität,1
Professor,German,quark,1
Professor,German,quatsch,12
Professor,German,quatschformel,1
Professor,German,quelle,14
Professor,German,quellenarbeit,1
Professor,German,quereinstieg,1
Professor,German,quergelesen,1
Professor,German,quintessenz,3
Professor,German,quote,4
Professor,German,rabatt,1
Professor,German,rad,1
Professor,German,radar,1
Professor,German,radical,2
Professor,German,radikalisierung,1
Professor,German,radio,2
Professor,German,rahmen,14
Professor,German,rahmenbedingung,11
Professor,German,ralf,3
Professor,German,rand,3
Professor,German,randnotiz,1
Professor,German,rang,1
Professor,German,ranking,3
Professor,German,rassismus,3
Professor,German,raster,1
Professor,German,rat,10
Professor,German,rate,2
Professor,German,rather,1
Professor,German,ratio,1
Professor,German,rationalisierung,1
Professor,German,rationalität,2
Professor,German,ratlosigkeit,1
Professor,German,ratschlag,4
Professor,German,ratsstelle,3
Professor,German,rau,6
Professor,German,raubobjekt,1
Professor,German,raum,19
Professor,German,raumnutzer,1
Professor,German,raupe,1
Professor,German,rausklinkt,1
Professor,German,rauswurf,1
Professor,German,razor,1
Professor,German,read,2
Professor,German,reader,1
Professor,German,reaktion,35
Professor,German,realität,26
Professor,German,realitätsschock,1
Professor,German,realitätsverweigerung,1
Professor,German,rebecca,1
Professor,German,recherche,5
Professor,German,rechner,3
Professor,German,rechnung,9
Professor,German,recht,4
Professor,German,rechtfertigung,9
Professor,German,rechtl,1
Professor,German,rechtsanspruch,4
Professor,German,rechtsberatung,1
Professor,German,rechtschreibfehler,1
Professor,German,rechtslage,5
Professor,German,rechtspopulismus,1
Professor,German,rechtsprechung,2
Professor,German,rechtsprüfung,1
Professor,German,rechtsschutz,2
Professor,German,rechtssicherheit,1
Professor,German,rechtsstaat,2
Professor,German,rechtsw,1
Professor,German,rechtswissenschaft,2
Professor,German,recycling,3
Professor,German,redaktion,3
Professor,German,redaktionsleiterin,1
Professor,German,rede,21
Professor,German,redefreiheit,1
Professor,German,redepult,1
Professor,German,redner,6
Professor,German,rednerin,1
Professor,German,rednerpodium,1
Professor,German,reduktion,11
Professor,German,reduzierung,1
Professor,German,referat,1
Professor,German,referent,1
Professor,German,referentenentwurf,1
Professor,German,referenz,2
Professor,German,referenzen,1
Professor,German,reflex,1
Professor,German,reflexion,3
Professor,German,reform,83
Professor,German,reformbedarf,5
Professor,German,reformer,1
Professor,German,reformierung,1
Professor,German,reformprozeß,1
Professor,German,reformvorschlag,3
Professor,German,regel,37
Professor,German,regelfall,5
Professor,German,regelhaft,1
Professor,German,regelung,17
Professor,German,regen,1
Professor,German,regenbogen,1
Professor,German,regierung,9
Professor,German,regierungsebene,1
Professor,German,regierungsfraktion,2
Professor,German,regierungskoalition,1
Professor,German,regime,3
Professor,German,regine,1
Professor,German,region,1
Professor,German,regulativ,1
Professor,German,regulierung,2
Professor,German,reibung,1
Professor,German,reifungsprozeß,1
Professor,German,reihe,15
Professor,German,reihenfolge,1
Professor,German,reiner,1
Professor,German,reinhard,5
Professor,German,reinigung,1
Professor,German,reinigungsarbeit,1
Professor,German,reinigungsfachfrau,1
Professor,German,reise,1
Professor,German,reisekosten,3
Professor,German,reisemittel,1
Professor,German,reiter,1
Professor,German,reitz,2
Professor,German,reiz,1
Professor,German,rekonstruktion,1
Professor,German,rektor,10
Professor,German,rektorat,1
Professor,German,rektorin,8
Professor,German,relation,3
Professor,German,relevanz,9
Professor,German,religionswissenschaft,2
Professor,German,remind,1
Professor,German,reminder,2
Professor,German,rente,11
Professor,German,rentenanspruch,1
Professor,German,rené,1
Professor,German,reparatur,2
Professor,German,repeat,2
Professor,German,replik,5
Professor,German,reproduktion,2
Professor,German,repräsentation,2
Professor,German,republik,2
Professor,German,reputation,2
Professor,German,reserve,1
Professor,German,resignation,3
Professor,German,resolution,3
Professor,German,resonanz,2
Professor,German,respekt,10
Professor,German,responsibilisierungsfall,1
Professor,German,ressentiment,7
Professor,German,ressort,1
Professor,German,ressource,34
Professor,German,ressourcenverschwendung,1
Professor,German,ressourcenverteilung,1
Professor,German,rest,12
Professor,German,restaurant,1
Professor,German,restlaufzeit,1
Professor,German,restmittelverbrauch,1
Professor,German,restzeit,1
Professor,German,resultat,5
Professor,German,retrospektive,1
Professor,German,retweet,1
Professor,German,retweete,1
Professor,German,reuter,2
Professor,German,review,13
Professor,German,reviewer,1
Professor,German,revisen,1
Professor,German,revision,1
Professor,German,revolution,3
Professor,German,reyhan,1
Professor,German,rezension,8
Professor,German,rezept,2
Professor,German,rezeption,1
Professor,German,rheinland,1
Professor,German,rhetorik,4
Professor,German,ria,1
Professor,German,richter,1
Professor,German,richtigerweise,1
Professor,German,richtung,30
Professor,German,richtungswechsel,1
Professor,German,richtwert,1
Professor,German,ride,1
Professor,German,riegraf,3
Professor,German,riemen,1
Professor,German,riesenerfolg,2
Professor,German,riesenproblem,2
Professor,German,rilinger,1
Professor,German,ring,1
Professor,German,risiko,46
Professor,German,risikobereitschaft,7
Professor,German,risikogruppe,1
Professor,German,risky,1
Professor,German,ritter,1
Professor,German,ritterrüstung,1
Professor,German,ritual,1
Professor,German,robe,1
Professor,German,robert,2
Professor,German,rock,2
Professor,German,rohstoff,1
Professor,German,role,1
Professor,German,rolle,20
Professor,German,rolling,1
Professor,German,roman,3
Professor,German,romanistik,1
Professor,German,romantisierung,1
Professor,German,rosefeldt,1
Professor,German,rotation,3
Professor,German,rotationsprinzip,1
Professor,German,routine,1
Professor,German,rubens,1
Professor,German,rubrik,1
Professor,German,ruck,2
Professor,German,rudel,1
Professor,German,ruf,14
Professor,German,ruferteilung,1
Professor,German,rufinhaber,1
Professor,German,ruhe,4
Professor,German,ruhmesblatt,1
Professor,German,ruinierung,1
Professor,German,rumkränkel,1
Professor,German,rummel,2
Professor,German,runde,7
Professor,German,rundfunk,1
Professor,German,rundschau,1
Professor,German,rundschreiben,1
Professor,German,rung,1
Professor,German,runterkürzung,1
Professor,German,rätsel,2
Professor,German,röhre,1
Professor,German,röpke,1
Professor,German,rückblick,4
Professor,German,rücken,2
Professor,German,rückenwind,2
Professor,German,rückfahrt,2
Professor,German,rückfluss,1
Professor,German,rückfrage,9
Professor,German,rückhalt,4
Professor,German,rückhand,1
Professor,German,rückkehr,7
Professor,German,rückkehrstipendium,1
Professor,German,rücklage,1
Professor,German,rückmeldung,7
Professor,German,rücknahme,1
Professor,German,rückschau,1
Professor,German,rückschlag,1
Professor,German,rückschritt,1
Professor,German,rücksicht,3
Professor,German,rückstand,1
Professor,German,rücktritt,11
Professor,German,rücktrittsforderung,1
Professor,German,rückzahlung,1
Professor,German,rückzieher,1
Professor,German,sabine,13
Professor,German,sachbearbeiterin,1
Professor,German,sachbuch,2
Professor,German,sache,50
Professor,German,sachgrund,1
Professor,German,sachgrundbefristung,1
Professor,German,sachlage,3
Professor,German,sachlichkeit,1
Professor,German,sachmittel,1
Professor,German,sachverhalt,1
Professor,German,sachverständigenkommission,1
Professor,German,sachzwang,1
Professor,German,sack,2
Professor,German,sackgasse,6
Professor,German,sadismu,2
Professor,German,sahnehäubchen,1
Professor,German,said,3
Professor,German,salon,1
Professor,German,samira,1
Professor,German,sammelband,6
Professor,German,sammelleidenschaft,1
Professor,German,sammlung,3
Professor,German,samstag,3
Professor,German,samuel,1
Professor,German,sand,1
Professor,German,sanierung,1
Professor,German,sap,1
Professor,German,sarah,1
Professor,German,sarina,1
Professor,German,sarrazin,1
Professor,German,satellit,1
Professor,German,satire,1
Professor,German,sattel,1
Professor,German,sattelberger,4
Professor,German,satz,25
Professor,German,satzungsänderung,1
Professor,German,sau,1
Professor,German,saudumm,1
Professor,German,schaden,3
Professor,German,schaffen,4
Professor,German,schaffung,5
Professor,German,schall,1
Professor,German,scham,1
Professor,German,schampu,1
Professor,German,schande,3
Professor,German,schar,1
Professor,German,schau,4
Professor,German,schauenburg,1
Professor,German,schaumwein,1
Professor,German,sche,1
Professor,German,scheibchen,1
Professor,German,scheibe,2
Professor,German,schein,3
Professor,German,scheinargument,6
Professor,German,schelm,3
Professor,German,schema,1
Professor,German,scherz,1
Professor,German,schicht,1
Professor,German,schicksal,1
Professor,German,schieflage,2
Professor,German,schiene,1
Professor,German,schikane,1
Professor,German,schilderung,3
Professor,German,schiller,1
Professor,German,schirmer,1
Professor,German,schlachtfest,1
Professor,German,schlachthof,1
Professor,German,schlafstörung,1
Professor,German,schlag,10
Professor,German,schlaganfall,1
Professor,German,schlaglicht,1
Professor,German,schlagwort,4
Professor,German,schlamassel,1
Professor,German,schlange,2
Professor,German,schleswig,1
Professor,German,schleudersitz,4
Professor,German,schließung,4
Professor,German,schließungsmechanismus,1
Professor,German,schlips,1
Professor,German,schlussfolgerung,2
Professor,German,schlussrechnung,1
Professor,German,schluß,35
Professor,German,schlüssel,1
Professor,German,schmalenbach,1
Professor,German,schmankerl,1
Professor,German,schmeichelhaft,1
Professor,German,schmerz,3
Professor,German,schmerzensgeld,1
Professor,German,schmidt,3
Professor,German,schnappatmung,1
Professor,German,schnapsidee,1
Professor,German,schneeballsystem,1
Professor,German,schneider,1
Professor,German,schnitt,4
Professor,German,schnittstelle,1
Professor,German,schnupfe,1
Professor,German,scholar,1
Professor,German,scholz,1
Professor,German,schonmal,1
Professor,German,schottland,1
Professor,German,schramm,3
Professor,German,schraubstock,1
Professor,German,schreibfehler,1
Professor,German,schreibschuld,1
Professor,German,schreibtisch,7
Professor,German,schreibzeit,1
Professor,German,schreiter,1
Professor,German,schrift,2
Professor,German,schriftenanforderung,1
Professor,German,schriftenaufforderung,1
Professor,German,schritt,44
Professor,German,schröder,1
Professor,German,schrödinger,2
Professor,German,schub,1
Professor,German,schublade,5
Professor,German,schuh,2
Professor,German,schuhspanner,1
Professor,German,schuld,1
Professor,German,schuldenbremse,1
Professor,German,schuldienst,1
Professor,German,schuldzuweisungsatari,2
Professor,German,schule,20
Professor,German,schulkollegium,1
Professor,German,schulsystem,1
Professor,German,schulter,1
Professor,German,schulung,1
Professor,German,schummeleien,1
Professor,German,schuss,1
Professor,German,schutz,3
Professor,German,schutzfunktion,1
Professor,German,schwachpunkt,1
Professor,German,schwangerschaftsabbruch,1
Professor,German,schwarm,1
Professor,German,schwarz,1
Professor,German,schweinegeld,1
Professor,German,schweinestall,1
Professor,German,schweiz,8
Professor,German,schwerpkt,1
Professor,German,schwerpunkt,9
Professor,German,schwerpunktsetzung,2
Professor,German,schwierigkeit,4
Professor,German,schwindel,1
Professor,German,schwung,2
Professor,German,schwäche,1
Professor,German,schwächung,1
Professor,German,schädlich,1
Professor,German,schäfer,1
Professor,German,schätzung,1
Professor,German,schön,9
Professor,German,schönenberg,1
Professor,German,schönheit,1
Professor,German,schüle,1
Professor,German,schüler,2
Professor,German,schützling,1
Professor,German,science,5
Professor,German,scientist,1
Professor,German,screencast,1
Professor,German,sebastian,3
Professor,German,see,3
Professor,German,seelenheil,1
Professor,German,seget,2
Professor,German,segment,1
Professor,German,sehnsucht,3
Professor,German,sehnsuchtsort,1
Professor,German,seibert,1
Professor,German,seidlmayer,1
Professor,German,seilschaft,1
Professor,German,seitenaspekt,1
Professor,German,seitenblick,1
Professor,German,seitenhieb,1
Professor,German,seitenlinie,1
Professor,German,sek,1
Professor,German,sekretariat,1
Professor,German,sekretärin,1
Professor,German,sekt,1
Professor,German,sektor,6
Professor,German,selbstausbeutung,19
Professor,German,selbstbewusstsei,1
Professor,German,selbsteinschätzung,2
Professor,German,selbstentblößung,1
Professor,German,selbstlauf,1
Professor,German,selbstlob,1
Professor,German,selbstmord,2
Professor,German,selbstorganisation,1
Professor,German,selbstreflexion,1
Professor,German,selbstrekrutierung,1
Professor,German,selbstselektion,1
Professor,German,selbstständigkeit,3
Professor,German,selbstverpflichtung,3
Professor,German,selbstversicherung,1
Professor,German,selbstverständigung,1
Professor,German,selbstverständlichkeit,4
Professor,German,selbstverständnis,1
Professor,German,selbstverteidigung,1
Professor,German,selbstverwaltung,5
Professor,German,selbstverwaltungsaufgabe,1
Professor,German,selbstverwaltungsträger,1
Professor,German,selbstverwirklichung,3
Professor,German,selbstwahrnehmung,2
Professor,German,selbstwirksamkeit,1
Professor,German,selbstzerstörungsmechanismu,1
Professor,German,selbstzerstörungsmodu,1
Professor,German,selbstzitat,1
Professor,German,selbstzuschreibung,1
Professor,German,selbstzweck,3
Professor,German,selbstzweifel,1
Professor,German,selbstüberschätzung,1
Professor,German,selection,1
Professor,German,selektion,3
Professor,German,selektionsmechanismus,1
Professor,German,self,1
Professor,German,seltenheit,4
Professor,German,sem,3
Professor,German,semester,41
Professor,German,semesterbeginn,5
Professor,German,semesterende,3
Professor,German,semesterferien,1
Professor,German,semestertunnel,1
Professor,German,semi,2
Professor,German,seminar,24
Professor,German,seminarladung,1
Professor,German,seminarplan,1
Professor,German,seminarraum,2
Professor,German,seminarsitzung,1
Professor,German,seminartext,1
Professor,German,seminarthema,1
Professor,German,senat,3
Professor,German,senatssitzung,1
Professor,German,sender,1
Professor,German,sendezeit,1
Professor,German,sendung,1
Professor,German,senf,1
Professor,German,senior,9
Professor,German,senkung,1
Professor,German,sensibilisierung,1
Professor,German,sensibilität,1
Professor,German,september,7
Professor,German,serie,3
Professor,German,service,5
Professor,German,serviceleistung,1
Professor,German,services,1
Professor,German,servicetweet,3
Professor,German,session,2
Professor,German,sexismu,1
Professor,German,shk,1
Professor,German,shout,2
Professor,German,show,5
Professor,German,sicherheit,56
Professor,German,sicherheitsnetz,4
Professor,German,sicherheitspolitik,1
Professor,German,sicherstellung,2
Professor,German,sicherung,4
Professor,German,sicht,47
Professor,German,sichtbarkeit,2
Professor,German,sichtweise,2
Professor,German,siegel,1
Professor,German,sieger,1
Professor,German,siesenop,1
Professor,German,signal,4
Professor,German,signalwirkung,2
Professor,German,signatur,1
Professor,German,silke,1
Professor,German,silvester,2
Professor,German,simon,1
Professor,German,simonis,1
Professor,German,single,3
Professor,German,sinn,55
Professor,German,sinnbild,1
Professor,German,sinnhaftigkeit,1
Professor,German,sitte,3
Professor,German,situation,80
Professor,German,situationsbeschreibung,1
Professor,German,sitzung,5
Professor,German,ska,1
Professor,German,skandal,10
Professor,German,skandinavistik,1
Professor,German,skepsis,2
Professor,German,slightly,1
Professor,German,slogan,2
Professor,German,snsf,1
Professor,German,socke,1
Professor,German,sockel,1
Professor,German,sodas,6
Professor,German,sofa,1
Professor,German,software,2
Professor,German,sohn,3
Professor,German,solarzelle,1
Professor,German,soldat,1
Professor,German,solidarisierung,1
Professor,German,solidarität,29
Professor,German,solidaritätsbewegung,1
Professor,German,solvejg,1
Professor,German,someone,1
Professor,German,sommer,13
Professor,German,sommerheft,1
Professor,German,son,1
Professor,German,sonderbefristung,1
Professor,German,sonderbefristungsrecht,1
Professor,German,sonderbefristungsregel,1
Professor,German,sonderedition,1
Professor,German,sondermittel,1
Professor,German,sondervermögen,7
Professor,German,sonderweg,4
Professor,German,sondierungsergebnis,1
Professor,German,sondierungspapier,2
Professor,German,song,1
Professor,German,sonne,2
Professor,German,sonnenkönig,1
Professor,German,sonntag,10
Professor,German,sonntagabend,2
Professor,German,sonntagmorgen,2
Professor,German,sonntagsrant,1
Professor,German,sonntagsrede,2
Professor,German,soon,1
Professor,German,sooner,1
Professor,German,sophie,1
Professor,German,sorge,24
Professor,German,sorgearbeit,3
Professor,German,sorgeaufwand,1
Professor,German,sorgeverpflichtung,1
Professor,German,sorgfalt,1
Professor,German,sorry,18
Professor,German,sorte,1
Professor,German,sortierungsmechanismu,1
Professor,German,sose,1
Professor,German,sound,2
Professor,German,souveränität,2
Professor,German,sowas,19
Professor,German,sozi,2
Professor,German,sozialforschung,4
Professor,German,sozialisation,1
Professor,German,sozialleistung,1
Professor,German,sozialpolitik,1
Professor,German,sozialstaat,2
Professor,German,sozialvers,1
Professor,German,sozialversicherung,8
Professor,German,sozialwissenschaft,2
Professor,German,sozialwissenschaftler,5
Professor,German,sozialwissenschaftlerin,1
Professor,German,soziologe,4
Professor,German,soziologie,10
Professor,German,soziologin,1
Professor,German,spachmittlungskompetenz,1
Professor,German,spagat,2
Professor,German,spahn,1
Professor,German,spaltung,1
Professor,German,spanien,1
Professor,German,spannung,2
Professor,German,spannungsfeld,1
Professor,German,spannungsverhältnis,3
Professor,German,sparmaßnahme,1
Professor,German,sparmodell,1
Professor,German,sparring,1
Professor,German,sparrunde,1
Professor,German,sparzeit,1
Professor,German,spaziergang,1
Professor,German,spaß,12
Professor,German,spd,21
Professor,German,speaking,1
Professor,German,specht,2
Professor,German,speck,2
Professor,German,spektrum,1
Professor,German,speyer,1
Professor,German,spez,1
Professor,German,spezialisierung,1
Professor,German,spezialist,1
Professor,German,sphäre,1
Professor,German,spi,1
Professor,German,spiel,17
Professor,German,spielfeld,2
Professor,German,spielraum,10
Professor,German,spielregel,1
Professor,German,spitze,1
Professor,German,spitzenforscher,1
Professor,German,spitzenforschung,1
Professor,German,spitzenkandidat,1
Professor,German,spitzenkraft,1
Professor,German,spitzenleistung,1
